ZoneSubzone,SS_NoSpace,Species,Suitability
SBSmm,SBSmm/06,Lw,3
SBSmm,SBSmm/09,NS,1
SBSmm,SBSmm/09,NS,1
SBSmm,SBSmm/09,NS,1
SBSmm,SBSmm/09,NS,1
SBSmm,SBSmm/01,Act,3
SBSmm,SBSmm/01,At,3
SBSmm,SBSmm/01,Pl,1
SBSmm,SBSmm/01,Sx,1
SBSmm,SBSmm/01,Bl,2
SBSmm,SBSmm/01,Fd,2
SBSmm,SBSmm/01,Lw,3
SBSmm,SBSmm/02,At,3
SBSmm,SBSmm/02,Pl,1
SBSmm,SBSmm/02,Fd,2
SBSmm,SBSmm/02,Bl,3
SBSmm,SBSmm/02,Sx,3
SBSmm,SBSmm/03,Fd,1
SBSmm,SBSmm/03,Pl,1
SBSmm,SBSmm/03,Bl,3
SBSmm,SBSmm/03,Sx,3
SBSmm,SBSmm/04,At,3
SBSmm,SBSmm/04,Pl,1
SBSmm,SBSmm/04,Fd,2
SBSmm,SBSmm/04,Bl,3
SBSmm,SBSmm/04,Sx,3
SBSmm,SBSmm/05,At,3
SBSmm,SBSmm/05,Pl,1
SBSmm,SBSmm/05,Bl,2
SBSmm,SBSmm/05,Fd,2
SBSmm,SBSmm/05,Sx,2
SBSmm,SBSmm/05,Lw,3
SBSmm,SBSmm/06,At,3
SBSmm,SBSmm/06,Pl,1
SBSmm,SBSmm/06,Sx,1
SBSmm,SBSmm/06,Bl,2
SBSmm,SBSmm/06,Fd,2
SBSmm,SBSmm/06,Lw,3
SBSmm,SBSmm/07,Act,3
SBSmm,SBSmm/07,At,3
SBSmm,SBSmm/07,Pl,1
SBSmm,SBSmm/07,Sx,1
SBSmm,SBSmm/07,Bl,2
SBSmm,SBSmm/07,Fd,2
SBSmm,SBSmm/07,Cw,3
SBSmm,SBSmm/08,Act,3
SBSmm,SBSmm/08,At,3
SBSmm,SBSmm/08,Ep,3
SBSmm,SBSmm/08,Pl,1
SBSmm,SBSmm/08,Sx,1
SBSmm,SBSmm/08,Bl,2
SBSmw,SBSmw/01,Act,3
SBSmw,SBSmw/01,At,3
SBSmw,SBSmw/01,Ep,3
SBSmw,SBSmw/01,Fd,1
SBSmw,SBSmw/01,Pl,1
SBSmw,SBSmw/01,Sx,1
SBSmw,SBSmw/01,Bl,2
SBSmw,SBSmw/02,At,3
SBSmw,SBSmw/02,Ep,3
SBSmw,SBSmw/02,Fd,1
SBSmw,SBSmw/02,Pl,1
SBSmw,SBSmw/02,Bl,3
SBSmw,SBSmw/02,Sx,3
SBSmw,SBSmw/03,At,3
SBSmw,SBSmw/03,Fd,1
SBSmw,SBSmw/03,Pl,1
SBSmw,SBSmw/03,Bl,3
SBSmw,SBSmw/03,Sx,3
SBSmw,SBSmw/04,At,2
SBSmw,SBSmw/04,Ep,2
SBSmw,SBSmw/04,Fd,1
SBSmw,SBSmw/04,Pl,1
SBSmw,SBSmw/04,Sx,1
SBSmw,SBSmw/04,Bl,2
SBSmw,SBSmw/05,Act,3
SBSmw,SBSmw/05,At,3
SBSmw,SBSmw/05,Pl,1
SBSmw,SBSmw/05,Sx,1
SBSmw,SBSmw/05,Bl,2
SBSmw,SBSmw/06,Act,3
SBSmw,SBSmw/06,At,3
SBSmw,SBSmw/06,Ep,3
SBSmw,SBSmw/06,Fd,1
SBSmw,SBSmw/06,Pl,1
SBSmw,SBSmw/06,Sx,1
SBSmw,SBSmw/06,Bl,2
SBSmw,SBSmw/07,Act,3
SBSmw,SBSmw/07,At,3
SBSmw,SBSmw/07,Sx,1
SBSmw,SBSmw/07,Bl,2
SBSmw,SBSmw/07,Pl,2
SBSmw,SBSmw/08,Act,3
SBSmw,SBSmw/08,At,3
SBSmw,SBSmw/08,Ep,3
SBSmw,SBSmw/08,Fd,1
SBSmw,SBSmw/08,Sx,1
SBSmw,SBSmw/08,Bl,2
SBSmw,SBSmw/08,Pl,2
SBSmw,SBSmw/09,Act,3
SBSmw,SBSmw/09,Sx,1
SBSmw,SBSmw/09,Bl,2
SBSmw,SBSmw/09,Pl,2
SBSmw,SBSmw/10,Pl,1
SBSmw,SBSmw/10,Sx,1
SBSmw,SBSmw/10,Sb,3
SBSmw,SBSmw/01,Lw,3
SBSmw,SBSmw/04,Lw,3
SBSmw,SBSmw/06,Lw,3
SBSmw,SBSmw/01,Act,3
SBSmw,SBSmw/01,At,3
SBSmw,SBSmw/01,Ep,3
SBSmw,SBSmw/01,Fd,1
SBSmw,SBSmw/01,Pl,1
SBSmw,SBSmw/01,Sx,1
SBSmw,SBSmw/01,Bl,2
SBSmw,SBSmw/02,At,3
SBSmw,SBSmw/02,Ep,3
SBSmw,SBSmw/02,Fd,1
SBSmw,SBSmw/02,Pl,1
SBSmw,SBSmw/02,Bl,3
SBSmw,SBSmw/02,Sx,3
SBSmw,SBSmw/03,At,3
SBSmw,SBSmw/03,Fd,1
SBSmw,SBSmw/03,Pl,1
SBSmw,SBSmw/03,Bl,3
SBSmw,SBSmw/03,Sx,3
SBSmw,SBSmw/04,At,3
SBSmw,SBSmw/04,Ep,3
SBSmw,SBSmw/04,Fd,1
SBSmw,SBSmw/04,Pl,1
SBSmw,SBSmw/04,Sx,1
SBSmw,SBSmw/04,Bl,2
SBSmw,SBSmw/05,Act,3
SBSmw,SBSmw/05,At,3
SBSmw,SBSmw/05,Pl,1
SBSmw,SBSmw/05,Sx,1
SBSmw,SBSmw/05,Bl,2
SBSmw,SBSmw/06,Act,3
SBSmw,SBSmw/06,At,3
SBSmw,SBSmw/06,Ep,3
SBSmw,SBSmw/06,Fd,1
SBSmw,SBSmw/06,Pl,1
SBSmw,SBSmw/06,Sx,1
SBSmw,SBSmw/06,Bl,2
SBSmw,SBSmw/07,Act,3
SBSmw,SBSmw/07,At,3
SBSmw,SBSmw/07,Bl,1
SBSmw,SBSmw/07,Pl,1
SBSmw,SBSmw/07,Sx,1
SBSmw,SBSmw/08,Act,3
SBSmw,SBSmw/08,At,3
SBSmw,SBSmw/08,Ep,3
SBSmw,SBSmw/08,Fd,1
SBSmw,SBSmw/08,Sx,1
SBSmw,SBSmw/08,Bl,2
SBSmw,SBSmw/08,Pl,2
SBSmw,SBSmw/09,Act,3
SBSmw,SBSmw/09,Sx,1
SBSmw,SBSmw/09,Bl,2
SBSmw,SBSmw/09,Pl,2
SBSmw,SBSmw/10,Pl,1
SBSmw,SBSmw/10,Sx,1
SBSmw,SBSmw/10,Sb,3
SBSmw,SBSmw/01,Lw,3
SBSmw,SBSmw/04,Lw,3
SBSmw,SBSmw/06,Lw,3
SBSvk,SBSvk/01,Act,3
SBSvk,SBSvk/01,At,3
SBSvk,SBSvk/01,Ep,3
SBSvk,SBSvk/01,Sx,1
SBSvk,SBSvk/01,Bl,2
SBSvk,SBSvk/01,Fd,2
SBSvk,SBSvk/01,Pl,2
SBSvk,SBSvk/02,At,3
SBSvk,SBSvk/02,Pl,1
SBSvk,SBSvk/02,Bl,3
SBSvk,SBSvk/02,Sx,3
SBSvk,SBSvk/03,At,3
SBSvk,SBSvk/03,Ep,3
SBSvk,SBSvk/03,Fd,1
SBSvk,SBSvk/03,Sx,1
SBSvk,SBSvk/03,Bl,2
SBSvk,SBSvk/03,Pl,2
SBSvk,SBSvk/04,Act,3
SBSvk,SBSvk/04,At,3
SBSvk,SBSvk/04,Ep,3
SBSvk,SBSvk/04,Sx,1
SBSvk,SBSvk/04,Bl,2
SBSvk,SBSvk/04,Fd,2
SBSvk,SBSvk/04,Pl,2
SBSvk,SBSvk/05,Act,3
SBSvk,SBSvk/05,At,3
SBSvk,SBSvk/05,Sx,1
SBSvk,SBSvk/05,Bl,2
SBSvk,SBSvk/05,Pl,2
SBSvk,SBSvk/06,Act,3
SBSvk,SBSvk/06,At,3
SBSvk,SBSvk/06,Sx,1
SBSvk,SBSvk/06,Bl,2
SBSvk,SBSvk/06,Pl,2
SBSvk,SBSvk/07,Act,3
SBSvk,SBSvk/07,Sx,1
SBSvk,SBSvk/07,Bl,2
SBSvk,SBSvk/07,Pl,2
SBSvk,SBSvk/08,Pl,1
SBSvk,SBSvk/08,Sb,1
SBSvk,SBSvk/08,Sx,1
SBSvk,SBSvk/09,Pl,1
SBSvk,SBSvk/09,Bl,3
SBSvk,SBSvk/09,Sx,3
SBSvk,SBSvk/10,Bl,1
SBSvk,SBSvk/10,Sx,1
SBSwk1,SBSwk1/01,Act,3
SBSwk1,SBSwk1/01,Fd,1
SBSwk1,SBSwk1/01,Pl,1
SBSwk1,SBSwk1/01,Sx,1
SBSwk1,SBSwk1/01,Bl,2
SBSwk1,SBSwk1/02,Fd,1
SBSwk1,SBSwk1/02,Pl,1
SBSwk1,SBSwk1/02,Bl,3
SBSwk1,SBSwk1/02,Sx,3
SBSwk1,SBSwk1/03,Fd,1
SBSwk1,SBSwk1/03,Pl,1
SBSwk1,SBSwk1/03,Bl,3
SBSwk1,SBSwk1/03,Sx,3
SBSwk1,SBSwk1/04,At,3
SBSwk1,SBSwk1/04,Ep,3
SBSwk1,SBSwk1/04,Fd,1
SBSwk1,SBSwk1/04,Pl,1
SBSwk1,SBSwk1/04,Sx,1
SBSwk1,SBSwk1/04,Bl,2
SBSwk1,SBSwk1/05,Pl,1
SBSwk1,SBSwk1/05,Sx,1
SBSwk1,SBSwk1/05,Bl,2
SBSwk1,SBSwk1/06,Act,3
SBSwk1,SBSwk1/06,Pl,1
SBSwk1,SBSwk1/06,Sx,1
SBSwk1,SBSwk1/06,Bl,2
SBSwk1,SBSwk1/06,Sb,3
SBSwk1,SBSwk1/07,Act,3
SBSwk1,SBSwk1/07,At,3
SBSwk1,SBSwk1/07,Ep,3
SBSwk1,SBSwk1/07,Pl,1
SBSwk1,SBSwk1/07,Sx,1
SBSwk1,SBSwk1/07,Bl,2
SBSwk1,SBSwk1/08,Act,3
SBSwk1,SBSwk1/08,At,3
SBSwk1,SBSwk1/08,Ep,3
SBSwk1,SBSwk1/08,Sx,1
SBSwk1,SBSwk1/08,Bl,2
SBSwk1,SBSwk1/08,Pl,2
SBSwk1,SBSwk1/09,Act,3
SBSwk1,SBSwk1/09,Sx,1
SBSwk1,SBSwk1/09,Bl,2
SBSwk1,SBSwk1/09,Pl,2
SBSwk1,SBSwk1/11,Pl,1
SBSwk1,SBSwk1/11,Sx,1
SBSwk1,SBSwk1/11,Sb,2
SBSwk1,SBSwk1/11,Bl,3
SBSwk1,SBSwk1/01,Act,3
SBSwk1,SBSwk1/01,At,3
SBSwk1,SBSwk1/01,Ep,3
SBSwk1,SBSwk1/01,Fd,1
SBSwk1,SBSwk1/01,Pl,1
SBSwk1,SBSwk1/01,Sx,1
SBSwk1,SBSwk1/01,Bl,2
SBSwk1,SBSwk1/02,Fd,1
SBSwk1,SBSwk1/02,Pl,1
SBSwk1,SBSwk1/02,Bl,3
SBSwk1,SBSwk1/02,Sx,3
SBSwk1,SBSwk1/03,At,3
SBSwk1,SBSwk1/03,Fd,1
SBSwk1,SBSwk1/03,Pl,1
SBSwk1,SBSwk1/03,Sx,2
SBSwk1,SBSwk1/03,Bl,3
SBSwk1,SBSwk1/04,At,3
SBSwk1,SBSwk1/04,Ep,3
SBSwk1,SBSwk1/04,Fd,1
SBSwk1,SBSwk1/04,Pl,1
SBSwk1,SBSwk1/04,Sx,1
SBSwk1,SBSwk1/04,Bl,2
SBSwk1,SBSwk1/05,At,3
SBSwk1,SBSwk1/05,Ep,3
SBSwk1,SBSwk1/05,Fd,1
SBSwk1,SBSwk1/05,Pl,1
SBSwk1,SBSwk1/05,Sx,1
SBSwk1,SBSwk1/05,Bl,2
SBSwk1,SBSwk1/06,Act,3
SBSwk1,SBSwk1/06,At,3
SBSwk1,SBSwk1/06,Ep,3
SBSwk1,SBSwk1/06,Pl,1
SBSwk1,SBSwk1/06,Sx,1
SBSwk1,SBSwk1/06,Bl,2
SBSwk1,SBSwk1/06,Sb,3
SBSwk1,SBSwk1/07,Act,3
SBSwk1,SBSwk1/07,At,3
SBSwk1,SBSwk1/07,Ep,3
SBSwk1,SBSwk1/07,Sx,1
SBSwk1,SBSwk1/07,Bl,2
SBSwk1,SBSwk1/07,Pl,2
SBSwk1,SBSwk1/08,Act,3
SBSwk1,SBSwk1/08,At,3
SBSwk1,SBSwk1/08,Ep,3
SBSwk1,SBSwk1/08,Sx,1
SBSwk1,SBSwk1/08,Bl,2
SBSwk1,SBSwk1/08,Pl,2
SBSwk1,SBSwk1/09,Act,3
SBSwk1,SBSwk1/09,At,3
SBSwk1,SBSwk1/09,Sx,1
SBSwk1,SBSwk1/09,Bl,2
SBSwk1,SBSwk1/09,Pl,2
SBSwk1,SBSwk1/10,Act,3
SBSwk1,SBSwk1/10,Sx,1
SBSwk1,SBSwk1/10,Bl,2
SBSwk1,SBSwk1/10,Pl,2
SBSwk1,SBSwk1/11,Pl,1
SBSwk1,SBSwk1/11,Sb,1
SBSwk1,SBSwk1/11,Sx,1
SBSwk1,SBSwk1/11,Bl,3
SBSwk1,SBSwk1/12,At,3
SBSwk1,SBSwk1/12,Pl,1
SBSwk1,SBSwk1/12,Sb,3
SBSwk1,SBSwk1/12,Sx,3
SBSwk2,SBSwk2/01,Act,3
SBSwk2,SBSwk2/01,At,3
SBSwk2,SBSwk2/01,Ep,3
SBSwk2,SBSwk2/01,Pl,1
SBSwk2,SBSwk2/01,Sx,1
SBSwk2,SBSwk2/01,Bl,2
SBSwk2,SBSwk2/02,Pl,1
SBSwk2,SBSwk2/02,Bl,3
SBSwk2,SBSwk2/02,Sx,3
SBSwk2,SBSwk2/03,At,3
SBSwk2,SBSwk2/03,Ep,3
SBSwk2,SBSwk2/03,Pl,1
SBSwk2,SBSwk2/03,Sx,1
SBSwk2,SBSwk2/03,Bl,2
SBSwk2,SBSwk2/04,At,3
SBSwk2,SBSwk2/04,Pl,1
SBSwk2,SBSwk2/04,Sb,3
SBSwk2,SBSwk2/04,Sx,3
SBSwk2,SBSwk2/05,Act,3
SBSwk2,SBSwk2/05,At,3
SBSwk2,SBSwk2/05,Ep,3
SBSwk2,SBSwk2/05,Bl,1
SBSwk2,SBSwk2/05,Sx,1
SBSwk2,SBSwk2/05,Pl,2
SBSwk2,SBSwk2/06,Act,3
SBSwk2,SBSwk2/06,At,3
SBSwk2,SBSwk2/06,Bl,1
SBSwk2,SBSwk2/06,Sx,1
SBSwk2,SBSwk2/06,Pl,2
SBSwk3,SBSwk3/01,Act,3
SBSwk3,SBSwk3/01,At,3
SBSwk3,SBSwk3/01,Ep,3
SBSwk3,SBSwk3/01,Pl,1
SBSwk3,SBSwk3/01,Sx,1
SBSwk3,SBSwk3/01,Bl,2
SBSwk3,SBSwk3/02,Pl,1
SBSwk3,SBSwk3/02,Bl,3
SBSwk3,SBSwk3/02,Sx,3
SBSwk3,SBSwk3/03,At,3
SBSwk3,SBSwk3/03,Ep,3
SBSwk3,SBSwk3/03,Fd,1
SBSwk3,SBSwk3/03,Pl,1
SBSwk3,SBSwk3/03,Sx,2
SBSwk3,SBSwk3/04,At,3
SBSwk3,SBSwk3/04,Ep,3
SBSwk3,SBSwk3/04,Pl,1
SBSwk3,SBSwk3/04,Sx,1
SBSwk3,SBSwk3/04,Bl,2
SBSwk3,SBSwk3/05,At,3
SBSwk3,SBSwk3/05,Pl,1
SBSwk3,SBSwk3/05,Sb,3
SBSwk3,SBSwk3/05,Sx,3
SBSwk3,SBSwk3/06,Act,3
SBSwk3,SBSwk3/06,At,3
SBSwk3,SBSwk3/06,Ep,3
SBSwk3,SBSwk3/06,Pl,1
SBSwk3,SBSwk3/06,Sx,1
SBSwk3,SBSwk3/06,Bl,2
SBSwk3,SBSwk3/07,Act,3
SBSwk3,SBSwk3/07,At,3
SBSwk3,SBSwk3/07,Ep,3
SBSwk3,SBSwk3/07,Sx,1
SBSwk3,SBSwk3/07,Bl,2
SBSwk3,SBSwk3/07,Pl,2
SBSwk3,SBSwk3/08,Act,3
SBSwk3,SBSwk3/08,At,3
SBSwk3,SBSwk3/08,Sx,1
SBSwk3,SBSwk3/08,Bl,2
SBSwk3,SBSwk3/08,Pl,2
SBSwk3,SBSwk3/01,Lw,3
SBSwk3,SBSwk3/04,Lw,3
SBSwk3,SBSwk3/06,Lw,3
SBSwk3,SBSwk3/01,Act,3
SBSwk3,SBSwk3/01,At,3
SBSwk3,SBSwk3/01,Ep,3
SBSwk3,SBSwk3/01,Pl,1
SBSwk3,SBSwk3/01,Sx,1
SBSwk3,SBSwk3/01,Bl,2
SBSwk3,SBSwk3/02,Pl,1
SBSwk3,SBSwk3/02,Bl,3
SBSwk3,SBSwk3/02,Sx,3
SBSwk3,SBSwk3/03,At,3
SBSwk3,SBSwk3/03,Ep,3
SBSwk3,SBSwk3/03,Fd,1
SBSwk3,SBSwk3/03,Pl,1
SBSwk3,SBSwk3/03,Sx,2
SBSwk3,SBSwk3/04,At,3
SBSwk3,SBSwk3/04,Ep,3
SBSwk3,SBSwk3/04,Pl,1
SBSwk3,SBSwk3/04,Sx,1
SBSwk3,SBSwk3/04,Bl,2
SBSwk3,SBSwk3/05,At,3
SBSwk3,SBSwk3/05,Pl,1
SBSwk3,SBSwk3/05,Sb,3
SBSwk3,SBSwk3/05,Sx,3
SBSwk3,SBSwk3/06,Act,3
SBSwk3,SBSwk3/06,At,3
SBSwk3,SBSwk3/06,Ep,3
SBSwk3,SBSwk3/06,Pl,1
SBSwk3,SBSwk3/06,Sx,1
SBSwk3,SBSwk3/06,Bl,2
SBSwk3,SBSwk3/07,Act,3
SBSwk3,SBSwk3/07,At,3
SBSwk3,SBSwk3/07,Ep,3
SBSwk3,SBSwk3/07,Sx,1
SBSwk3,SBSwk3/07,Bl,2
SBSwk3,SBSwk3/07,Pl,2
SBSwk3,SBSwk3/08,Act,3
SBSwk3,SBSwk3/08,At,3
SBSwk3,SBSwk3/08,Sx,1
SBSwk3,SBSwk3/08,Bl,2
SBSwk3,SBSwk3/08,Pl,2
SBSwk3,SBSwk3/01,Lw,3
SBSwk3,SBSwk3/04,Lw,3
SBSwk3,SBSwk3/06,Lw,3
SBSwk3a,SBSwk3a/01,Act,3
SBSwk3a,SBSwk3a/01,At,3
SBSwk3a,SBSwk3a/01,Ep,3
SBSwk3a,SBSwk3a/01,Fd,1
SBSwk3a,SBSwk3a/01,Pl,1
SBSwk3a,SBSwk3a/01,Sx,1
SBSwk3a,SBSwk3a/01,Bl,2
SBSwk3a,SBSwk3a/02,Pl,1
SBSwk3a,SBSwk3a/02,Bl,3
SBSwk3a,SBSwk3a/02,Sx,3
SBSwk3a,SBSwk3a/03,At,3
SBSwk3a,SBSwk3a/03,Ep,3
SBSwk3a,SBSwk3a/03,Fd,1
SBSwk3a,SBSwk3a/03,Pl,1
SBSwk3a,SBSwk3a/03,Sx,2
SBSwk3a,SBSwk3a/04,At,3
SBSwk3a,SBSwk3a/04,Ep,3
SBSwk3a,SBSwk3a/04,Fd,1
SBSwk3a,SBSwk3a/04,Pl,1
SBSwk3a,SBSwk3a/04,Sx,1
SBSwk3a,SBSwk3a/04,Bl,2
SBSwk3a,SBSwk3a/05,At,3
SBSwk3a,SBSwk3a/05,Pl,1
SBSwk3a,SBSwk3a/05,Sb,3
SBSwk3a,SBSwk3a/05,Sx,3
SBSwk3a,SBSwk3a/06,Act,3
SBSwk3a,SBSwk3a/06,At,3
